feature_id	feature_name	bioType	annotationLevel	SAMPLE_01	SAMPLE_02	SAMPLE_03	SAMPLE_04	SAMPLE_05	SAMPLE_06	SAMPLE_07	SAMPLE_08	SAMPLE_09	SAMPLE_10	SAMPLE_11	SAMPLE_12
FEAT00019	Feature19	protein_coding	1	2233.488979811295	62269.42710884312	27892.49664427319	3275.462181366307	14632.09810639777	2385.5806237793963	671.1028345197113	1840.470604801435	582.2939067516055	7484.6362800634015	3061.041298514092	8284.107868121753
FEAT00020	Feature20	protein_coding	3	13200.806850443676	10.843429850447935	5222.3219246226545	116.39399296600257	4023.6153378047056	614.4326713791008	3596.181830192032	34815.39351249733	137.82191103498485	4201.439440261266	2588.499779643824	98.8899468974303
FEAT00021	Feature21	protein_coding	1	9569.78599115317	3170.3552281006337	1193.053085946246	813.0521460820974	967619.68888706	1467.0912204767262	116.67806669023652	558.013368419412	1540.8593196979512	1492.3164102344572	2586.509227773149	452.7912346037332
FEAT00022	Feature22	protein_coding	3	7901.225358120329	1247.8836262151108	257.4163050831902	686.732483997167	1491.5931424686112	13732.531933842212	7130.550735837321	1622.2518219092515	3088.542319617038	4390.808384513596	116973.83874604435	980.7102245515363
FEAT00023	Feature23	protein_coding	3	6909.994785855992	11019.946928475465	536.1972563556889	4190.606157838209	4000.519046306454	1279.6662698086634	8280.416078478454	18982.762538015206	22797.602693150904	2110.6143371471135	4195.546269846646	205086.87548703828
FEAT00024	Feature24	protein_coding	1	408.8920675221438	4444.244681656412	14793.647486077769	3905.798917508718	9708.404670159616	4067.695499926492	11574.752481511016	29989.828858675013	2001.121843069777	4253.561919250894	2698.8969253274918	1441.5432599701107
FEAT00025	Feature25	protein_coding	3	2877.4511388884803	388.7890764855395	11385.92405067184	63857.50979174603	64094.9276124646	29629.844779406714	525.6181039283247	45962.78645499425	822.4279743142249	2709.4280559746535	82710.97295306706	432.9244238650008
FEAT00026	Feature26	protein_coding	2	13552.71832582474	4945.758385453049	2267.0459450504363	615.9256678882239	6377.341594169231	1293.5869115455914	19564.27789492821	27003.485273560913	248.94878474880758	1200.5399307157438	1678.5030904843352	355.2844405826399
FEAT00027	Feature27	protein_coding	3	398.5261971769668	3496.803637004015	2049.805221391951	152.4248326411468	1131.5847749466027	7585.765205915457	339.9336918669786	565.3908634456149	51938.399395482826	31920.039074617252	161.11875332853592	261.9751845173183
FEAT00028	Feature28	protein_coding	2	5878.487744305072	349.079798310507	1891.237788615221	1323.0428600825878	8170.462192271306	31.446372068849232	56.57069938415427	327.94772482628315	18489.907896150286	2257.927658554028	137.7173844897294	7240.032132437777
FEAT00029	Feature29	protein_coding	1	10655.42070926818	1914.9510715315741	1644.196118809103	6553.448732209876	26292.562533776178	3922.10789686285	7782.041898102117	2733.085524208327	1500.698838835645	573.2539471300072	4728.423669656045	1736.5352183011187
FEAT00030	Feature30	protein_coding	2	1922.6429847120655	15890.724264306695	7175.316331500269	14273.756017758411	174.8329264557315	8144.405851040859	1030.9526268798677	695.8685757152559	642.9901751694965	26383.994632423804	13228.84561372025	820.226308685431
FEAT00031	Feature31	protein_coding	2	384.6631859426861	3055.545622170643	1303.4509941337317	59113.324763099175	214.79722372204648	110.63787507573656	1881.1534575026928	3039.1326674769475	3784.662686306231	11569.88642510454	124492.92339982989	1609.6678641481442
FEAT00032	Feature32	protein_coding	3	1118.9381602854216	125.63385972746084	4619.908247078878	13851.312531537327	1865.3659578163558	24961.927972837606	3147.997494041852	45557.73116446923	5429.707059579585	444.57146275881865	947.4016913674255	188.52995055258674
FEAT00033	Feature33	protein_coding	2	130.74998394949398	4819.603006921028	14260.89356136366	100475.71138797441	2699.1363734028873	1946.2378937130047	404.9378024847783	17626.567745238113	6006.02290368373	1021.2317172866237	10294.40249805846	8188.025017455556
FEAT00034	Feature34	protein_coding	2	102.93387010070583	11348.592406894739	3808.5241119100965	1473.421533367022	1407.0569876707973	69364.06001353906	47322.10927377624	79753.46536904361	377.0586625942038	917.7356691148924	15212.499757483003	338.5793374270448
FEAT00035	Feature35	protein_coding	3	815.3642137246311	115.85473508944224	83747.81111717521	20187.794254146917	6804.392804673556	4423.111191473751	1406.9275398074508	1456.5420014852382	9029.345469581902	827.8228742155061	27154.859089333633	1228.2646860977836
FEAT00036	Feature36	protein_coding	2	618.7664592815757	30835.493232343128	2300.400229013228	8093.164113047133	1412.4943778346685	51.925770781517436	7982.164995850173	264.0054970111511	20910.648174403243	182.82468771344898	103.88021105887458	5186.16684517205
FEAT00037	Feature37	protein_coding	3	6409.1815751335025	3612.069019220462	335.4784452147356	14755.299693429015	213.48376277753658	1292.491274322288	721.527208700896	1510.4814160107348	13835.660258522397	952.0920916752475	8232.977111667316	10398.982868880476
FEAT00038	Feature38	protein_coding	1	137.02023813374672	365.0939759639491	1495.1262413389798	1026.7782689105409	5186.4708019508025	92.11246473500418	10905.95332859643	11387.055037816157	2202.104413874297	247.27335568642894	3011.0686572797795	1132.8783022812588
FEAT00039	Feature39	protein_coding	1	8266.374656923994	2556.1130066052383	11056.883523269824	1366.5165051749295	40002.85507545141	47.06034230420469	478.60914647821016	7211.717036595786	196.43887723011892	11211.292722731721	333.58731413748967	3525.4245066727585
FEAT00040	Feature40	protein_coding	2	574.4648737193538	1347.2631583587324	4081.9204910285052	2468.7770026021703	1500.6059112263922	143718.0903766085	3026.7090538037696	520.1263473047821	15830.311960309598	13058.453942451122	26937.199247778815	74389.12488038643
FEAT00041	Feature41	protein_coding	2	549.6021933439833	20073.16761099769	23185.42077201354	2982.913346423056	4634.550513406784	13.39647801682009	1060.9191328091258	74483.57132268183	119.54336621306885	1136.5491714132722	5005.460866171421	8400.227519559015
FEAT00042	Feature42	protein_coding	2	56205.85503806535	124.82560675375015	3219.4939427438308	14008.360066695865	280.1800402654284	2775.42551463738	88666.09781457401	31879.28075840642	7872.232395677151	26.968105972117275	2357.5968041807323	5976.300550276176
FEAT00043	Feature43	protein_coding	3	1710.8497504062366	2649.7207664390735	766939.0618031034	2026.2795677416648	520.4354296248925	4615.433756406511	1688.8242981863234	1706.9327476909073	2548.404436533123	12007.349451390337	4571.1042038499245	342.88748751786216
FEAT00044	Feature44	protein_coding	2	2347.5588794105815	7002.388374084244	1284.460669151649	23578.695227829383	12074.253929898076	501.0054163128363	5300.885499627443	105957.64076895987	49430.801387562	2693.806213966547	14998.434672600826	886.2917890362274
FEAT00045	Feature45	protein_coding	2	219.96333866534735	8085.076294925076	4646.024034354979	7521.128462459266	2851.331883497592	5360.162036278404	1184.1182706785114	6987.410829654344	13353.651483430674	2683.4596536272416	12906.191797297412	123.01465176004746
FEAT00046	Feature46	protein_coding	3	724.0045181794216	40139.8491289409	71040.93577429671	4680.095183736948	2474.914764181759	304.1931422147648	5735.537486792294	12102.766881649564	207.01260020542594	8151.988321388624	7209.824997441611	6591.6352246782235
FEAT00047	Feature47	protein_coding	3	391.6826148541375	7905.533068275946	201.08067723138487	43454.6207113516	3802.1813915118105	367.02383217228567	33568.223559000995	23794.715844761195	924.4725808387859	157532.56931345534	489.08846433817683	5240.410060919699
FEAT00048	Feature48	protein_coding	3	25043.95490915812	50.038386558990666	18081.297064459784	2653.1617807108287	2897.8965300064638	429.08227101844	5413.999896187871	404.39343280518807	521.5323962135345	1331.5154836101083	327.2759098899221	50560.02462051293
FEAT00049	Feature49	protein_coding	3	272.68216625433496	766.1769919350332	1686.7316757287883	3000.1787694525233	12409.238353814362	13003.131582048787	1728.2320895538385	1493.172765173529	3174.978120326272	13090.73049604	10461.634873567915	1176.78333212348
FEAT00050	Feature50	protein_coding	3	73.21759534669575	141138.26349744652	16524.2475700875	4788.471445674057	5501.612387603119	1165.7649629583332	491.81165244682654	1638.4983908176464	1997.3172210679425	967.3422719599796	216.39976018772794	1698.2696931473681
FEAT00051	Feature51	protein_coding	3	8415.292827076417	1223.1576987268625	3101.2189142518737	71.71378599385878	2051.3947285947293	2393.411169474388	328.00842465395414	132.53373536719658	6255.953562414403	694.1067862388456	7180.019899105555	1399.158799742661
FEAT00052	Feature52	protein_coding	1	9152.417799399793	1619.9779319318232	197.96421920488515	2551.3054386587914	1650.9799492892269	9732.91598457083	1324.6947388752246	1469.19900938458	14013.565727674943	24327.4209915752	11695.965662813782	19303.12216651171
FEAT00053	Feature53	protein_coding	3	6751.847186651574	11927.919600757949	14484.85371964836	6165.7669040503315	3338.5074178382692	3850.1980121242514	226100.4642021418	3055.261465546177	1946.416572350913	1547.4018465809002	2807.3033897992746	4626.591197959941
FEAT00054	Feature54	protein_coding	3	389.1498950163557	84.3502030203492	5071.7967286933235	165.52203517749513	4749.020470329992	3839.572184602722	23747.488563395054	60255.8001539927	5777.981678824658	1099.8179499552703	359.7392532002261	716.8165311288353
FEAT00055	Feature55	protein_coding	2	3203.3722178048506	71.89151536097538	3413.322481821405	2916.9616023117137	9509.041553094934	1632.208477990354	3582.0345105807837	792.3180769535458	1293.0332818271681	122.50822576867817	3723.992776246208	48423.17505157414
FEAT00056	Feature56	protein_coding	1	3994.77967400318	5758.913996066315	509.314263474258	39195.99523401639	749.4781936963474	12621.956693901207	3616.2886807800664	530.3833635354378	18938.01745375383	3064.6321954172963	4112.143282399711	6726.786648196744
FEAT00057	Feature57	protein_coding	1	2867.7634064059316	1507.6615069270345	6898.858747988718	1438.6161645697455	3353.073475801127	896.2042332884238	203.94062441133312	887.3926710521349	1222.6118321173035	3061.478858475164	25132.631472424033	142.4446829767891
FEAT00058	Feature58	protein_coding	3	3757.3530531192832	55.61946636494954	453.7044184275855	1196.6485972908395	51.64900525513354	105.22535014893623	3933.4678069778856	3428.8034754063456	2428.8676941163353	701.552928308651	144042.92069342735	2229.998829288913
FEAT00059	Feature59	protein_coding	1	631.5647319179345	61151.966123762555	9006.999100431718	1528.9046993384723	25510.09506982101	3952.095066730609	9486.70577183405	4548.932455019342	468.17135957025056	17122.8369931208	3979.1545343983976	484.48807805350225
FEAT00060	Feature60	protein_coding	2	755.0172145399172	16641.04758710077	1533.2253831399253	3240.794706487725	9683.22891436867	3755.563318148215	190.9685130821039	9389.393228294844	16140.457652730773	14185.238787123075	54735.17160920531	5742.803455076384
FEAT00061	Feature61	protein_coding	1	12072.231357007362	52090.482870417625	1766.3840728990906	67878.48909369823	67667.63709693842	12204.517609660334	81751.35858261595	13814.7291582765	610.7786633055939	23093.37385301584	5364.279132649525	6274.592373218962
FEAT00062	Feature62	protein_coding	3	3937.439976702297	34450.777461453545	8056.67816513364	851.9765223433932	7147.1224229629925	11077.625453174916	807.5042397778982	1364.1943478319185	1495.9148004362996	999.043737344041	5584.92602012245	18619.08580382745
FEAT00063	Feature63	protein_coding	2	89883.01541301483	25602.266139838528	18765.089953092658	23336.140727662485	32975.25624865918	1513.1078053032911	10388.843130915233	5324.23347639852	2361.7912478841636	1314.337317945424	1200.5076508677212	1840.1779506000798
FEAT00064	Feature64	protein_coding	1	322.92275326549554	7624.196713969788	2865.8124308427173	3607.7656418780443	5484.286818288642	10991.303638020228	1027.4548244845196	2461.9384133151248	164.79386050028583	54.83096380302628	90.65960292037879	47395.25909714705
FEAT00065	Feature65	protein_coding	3	111.33230644883358	6974.059761189046	42573.87299568558	1307.686985494649	56029.71887743732	82875.64649608784	16343.887456061027	213349.97760675737	9144.601355444702	803.312416107575	7657.090193990711	1348.4489857052033
FEAT00066	Feature66	protein_coding	1	287.1958245117092	301.805008683476	192724.05550720738	1135.6181205834878	2884.205196478644	913.6467323827624	3871.20674739753	1969.2856365594298	1447.9927104867886	342.6962285983962	238.73237619654313	796.8039934037213
FEAT00067	Feature67	protein_coding	3	5155.583956110916	127990.92230847836	20314.243541492382	81318.27478094066	7323.76621988434	2616.9695879464794	282.18374904773754	3079.8497534367507	64.66385536751498	1789.5317724735112	57623.21334550496	5564.226258467358
FEAT00068	Feature68	protein_coding	2	23486.535558261323	1550.5254294774081	259.2567949202455	1304.5451370913493	1514.3490382246378	27108.47091060352	108457.94118659703	817.510508518781	1625.5425785212612	2389.2872054269747	1658.0561707197555	331.29420182343284
FEAT00069	Feature69	protein_coding	3	3678.014054334486	5974.0764963472775	6239.104699446664	355.34062720949106	2541.171577513032	136.1877108929757	16165.621357667816	498.48020693505987	1907.4610058503506	1394.08589960135	1095.4256159756185	465.61076970861444
FEAT00070	Feature70	protein_coding	1	130.13454871517942	70975.66085080574	4972.594214158054	5064.511246466141	137411.51244841624	2622.8666211429017	8503.340150544687	3267.2424550486708	26675.427097032894	7770.70227714376	5548.4430340619765	1990.5339925506064
FEAT00071	Feature71	protein_coding	1	5216.324790123606	25621.73291718754	75.07449707038931	2501.6846612545924	1488.0206459918245	1839.1266697722085	90.11559250214356	11782.79491718343	689.7255764898731	2100.3066196553223	1276.1296142358647	156.43044251607125
FEAT00072	Feature72	protein_coding	1	1415.9519804573	114.8283339022689	579.5348524814709	1792.9211984224487	3136.090343718671	3493.7432906243466	2468.877625464592	148333.79976831007	6926.632498933318	350.8851422342058	1051.049074620887	968.9701294444278
FEAT00073	Feature73	protein_coding	2	2299.176044475214	1068.0128023252557	678.5757189846466	61581.68382386664	3425.4913150138245	1725.0812797180886	2009.959702287906	2142.548754771506	38841.84267921467	7490.961585668016	23915.684424259325	11.567219815969148
FEAT00074	Feature74	protein_coding	3	5700.7062609770655	21335.269169939646	110634.93108602607	3344.517949744027	144.31853318292752	9160.965485226667	1079.6690207467532	126.16369532329854	1042.4982233849614	21253.55289593242	27640.206205551916	11645.890286876716
FEAT00075	Feature75	protein_coding	1	481.88489729185824	295135.3357871494	387.6311828719181	2766.900186176206	236.2618471969546	34104.82682367135	7111.242991993328	15771.081404659057	3752.9126283935652	2822.815413526527	4371.071322840147	106.72833431394508
FEAT00076	Feature76	protein_coding	3	19132.85782472841	16554.278201792946	1578.8698612246344	3130.159024692803	5493.409895591429	54108.52871413731	6977.941181857056	3464.0618458055337	1284.3037643930593	214.57655973776488	1099.1216370061609	3658.2088499857973
FEAT00077	Feature77	protein_coding	2	2044.4688447898764	3690.628444071278	12330.854773206027	7062.188598833747	5297.22465251515	10522.914731724253	4518.76603426655	3057.975987579354	7533.274136163656	144.3346148171592	30871.309438424454	318.17293853043236
FEAT00078	Feature78	protein_coding	1	14622.513023611407	3319.537556214212	23849.661184136086	3460.3451525158143	593.8840907272714	22450.876649208174	4536.463616097711	4030.0095025431547	3769.7885868716285	19764.292472634916	14211.782373516398	4939.001623575422
FEAT00079	Feature79	protein_coding	3	200.24384414327008	1578.7255628981961	3954.231622328879	82770.29396014691	6539.205282429215	2775.0966910649527	28209.324480578398	2682.8202674970994	3118.6869958606253	4353.613286176766	221.44910768388894	18401.724614010876
FEAT00080	Feature80	protein_coding	2	7068.873418311461	1975.8172984654186	420.6336791965145	4829.905008732377	40880.50572317478	1037.4044599736737	486.8826805168247	7012.410657098475	186.01395678329163	60.45086279011201	1480.3509709444988	951.930069617734
FEAT00081	Feature81	protein_coding	3	2003.1410753567582	1222.7910254117498	6002.616386370383	2217.896126376918	1123.5424284978499	1449.1910326800505	10297.570724535264	18559.229762146202	16834.65722793766	11600.877252471228	8.739115881412255	545.1455182941168
FEAT00082	Feature82	protein_coding	2	1879.1190938591692	4796.409742862157	180.1978582889912	42865.50059545925	5723.117594613447	1083.9554187983142	4451.99632833961	1778.3791632508187	845.3429126873249	8253.78407259974	1467.1477590362742	261.6662537983174
FEAT00083	Feature83	protein_coding	2	1059.1516691156633	2703.6255382191102	475.9647843578868	32192.976914018367	468.21141850217754	78689.40077927649	16657.318760846778	611.7576461704181	4212.670920706059	27993.002436058527	2365.688552600152	389.9486115342517
FEAT00084	Feature84	protein_coding	1	4085.587634273951	120154.73205318807	228.79578822025064	9082.49486348401	3408.98122656237	2711.128625991765	1662.8984479412918	1888.992839980489	21751.04325527821	9840.30726656476	558.6302912241952	55667.60412163602
FEAT00085	Feature85	protein_coding	1	326.0593601523971	11110.549643441856	4694.278760916331	29178.24266835064	6408.822831241327	22606.789809555652	3235.017518893413	19482.15833038107	6290.301112167949	162006.38731288956	968.1067766162263	29075.840720059772
FEAT00086	Feature86	protein_coding	2	7822.228612272689	4659.5287940884045	1223.932388680721	7593.2074792877975	239.2573061951515	289.1960847079723	12239.537540653622	206.94214149958017	45170.22449555141	2076.0160394422414	5334.881249157622	3899.243792589183
FEAT00087	Feature87	protein_coding	3	7259.551885793818	2062.0646194210435	1759.3291494052846	2718.1323029114137	22552.21362703854	26241.633051651806	33806.597208135565	6589.686612501436	2379.9682714417545	166.09912224073625	10868.070002625198	15513.91704872919
FEAT00088	Feature88	protein_coding	2	1653.8446007027696	14609.223473801245	34787.69359743486	4052.440909074957	22912.101158462032	5950.347725711863	150.60682323970266	1461.0651337627853	1635.3283925549079	8872.711062850873	723.2895402815825	1553.1644979624473
FEAT00089	Feature89	protein_coding	3	605.3374483811024	3192.4799125414206	3880.068034559421	19781.139965754286	14370.3093920599	4602.960239863832	5284.199004435105	4163.942134252286	4193.013731003847	55411.88817558857	38.993626744227555	2496.045917573748
FEAT00090	Feature90	protein_coding	3	6012.270104127314	26171.089457621783	477.69009175753155	6393.510598009506	16158.244783163313	1536.1696959419808	110.26628261067394	1791.9827537469607	394.3831185804305	11053.463992505429	740.440168788535	84441.50876050774
FEAT00091	Feature91	protein_coding	3	4418.295219708042	803.6126298187523	1380.9857944058442	479.5850849300346	6904.995899935539	50159.87276196977	2323.728125189441	18098.31399955804	628.0294284996031	5963.132749570064	216608.20012039487	272.79202776313286
FEAT00092	Feature92	protein_coding	3	31475.464568516127	28322.745383776983	116.13928464967266	259.0085430602535	590.9008354126798	19582.407514170554	1582.2325976464679	2532.9030981405717	12231.042708864157	4232.188677375216	5137.935922116584	1919.1696133623616
FEAT00093	Feature93	protein_coding	1	25879.427596823018	843.3060734793904	69734.81102113947	1860.7089327950493	813.1232977137942	10943.485045137506	7693.117838318404	96.68562199876895	5084.150723082725	300.4720375304537	766.5290402507937	14053.85581683075
FEAT00094	Feature94	protein_coding	1	721.7923873334967	6457.792270929843	1718.9361852140519	110389.92380486403	2860.589089113235	409.9018267112613	464.8826377919145	664.44227722505	4262.213907097093	3367.2847489094424	19359.940053527607	4565.413406725648
FEAT00095	Feature95	protein_coding	2	4255.470716460429	6042.278916832543	2669.1863061653357	5698.661274941427	13775.819894788192	13771.84697112796	1259.465868154846	139.31956347678582	783.2680592575883	5567.581775387001	37.98674336453927	1421.9305106348254
FEAT00096	Feature96	protein_coding	3	7506.610143521519	1211.0751636501102	446.21325629452366	78398.51745860453	40317.98944277341	2092.4290276432425	35990.37330569682	34438.583610601934	434.87605414462206	413579.51908006653	614.4013274361794	2064.965528880473
FEAT00097	Feature97	protein_coding	2	461.1265838226861	3806.3622977124414	310.15589665979496	3261.848228238734	23164.968662490726	4843.613844382594	2047.6479111818865	53186.23281756033	655.3206376429313	18778.804416600877	1906.7494346335313	4839.799382663296
FEAT00098	Feature98	protein_coding	3	3469.863529728112	4124.787963356692	2973.8695644071345	800.1637035207159	1173.9537241605688	7221.831299200056	2683.1637108182395	401.270282632795	913.3812102950052	933.084392599116	2936.489430483326	4463.058825499904
FEAT00099	Feature99	protein_coding	3	3808.0637186838885	995.2982154832729	3328.415598224767	274.1600444963333	17.91101955199856	2908.6800883712162	163.4398606669447	582.4878843915748	364.7844025762715	9890.463223251325	360.8028162160904	5218.393398579432
FEAT00100	Feature100	protein_coding	3	1314.8842695661533	341.7643130266573	185.46679077818206	7228.184197613248	6296.196870692392	12627.969664947117	84537.8543807694	5095.629002368788	5172.823259440462	2492.2193966939035	3757.3607210454034	1651.0907803226273
FEAT00101	Feature101	protein_coding	1	619.0820018436383	111825.9872805466	108.11020268361531	4863.8932673601585	6821.295746795451	4023.496026716609	542.831462113025	2167.0074073872315	1331.1178304493833	440.5207987302917	2797.3300475364463	1457.0766513893618
FEAT00102	Feature102	protein_coding	3	1120.9765899538386	10333.48855361584	448.17537370328495	6647.059662951277	1001.03168898017	6467.873548693993	3392.3293283837675	4611.12697569588	512.4368154936143	739.3291173811596	638.172649545374	4062.4112670458217
FEAT00103	Feature103	protein_coding	2	11372.014783188431	20636.46718021213	1203.6656664121208	3445.9949664500605	161.3448077547064	54.8208571258891	621.4655673384929	889.6710202996084	180.460262982876	120.25111687720316	7646.076927825279	691.4185429236413
FEAT00104	Feature104	protein_coding	3	142.77575269389607	188869.531675676	3968.3475519474223	1643.2500965115978	9803.375909320956	740.8639413356526	50060.285763443695	182.25692447635427	276.1033775088014	2250.056318652706	727.796517523728	36084.062905370905
FEAT00105	Feature105	protein_coding	1	161.28133847338677	770.048538200682	4376.248810554095	7820.949285162687	17188.63795685636	5260.277592462982	147977.40457465276	1209.4584497937283	3873.9506536301046	13126.470698305227	1598.9035815336035	1663.7566779028814
FEAT00106	Feature106	protein_coding	1	1222.0352234873776	883.9818691164886	369.7558654373211	1034.3782946444298	173.53711040892418	5515.319144403448	160.13592960262488	112939.60417676331	58621.91273324308	20140.458664513364	1896.8813260550303	965.5604353091604
FEAT00107	Feature107	protein_coding	1	24842.83832665572	3820.3725261163536	7524.862747906333	757.6849500546286	18632.377869849188	655.4283586945718	3328.3138136685193	123.27574812334203	847.0672684939091	6730.485963902623	1220.888477428152	1227.929298212564
FEAT00108	Feature108	protein_coding	3	11248.714849361724	2395.8675632382947	25303.963412714507	35.79978238915436	7552.201480372725	6761.7861282908625	170.87807205681315	265.4466687668396	13133.727777108128	401.3508628071165	868.3599350169709	7940.756062393082
FEAT00109	Feature109	protein_coding	1	1497.6940270080675	6384.307729247091	572.59553048935	4621.503573954047	18881.60035560318	4857.661643757249	53.064707261903465	8713.06351851165	3008.245531825964	534.3082983149342	32908.76150501703	118.98392566648721
FEAT00110	Feature110	protein_coding	3	77942.1605547933	871.2309210089027	45491.78179931647	2499.8747913827065	249.3929284620016	3209.131447681557	4904.863432941004	7145.105676084409	18118.048480817855	541.7887619642705	6536.718697488763	10129.568010421614
FEAT00111	Feature111	protein_coding	3	1661.541651831449	504.79842605275945	487.10048556804884	10358.608544988694	11318.76044549329	611.5089692088462	245.21184158174418	24881.05704691165	166.8920102316701	3593.510024647629	637.3403782426784	116.16995290596691
FEAT00112	Feature112	protein_coding	1	3371.058587507523	1918.8330082235746	35578.22222486385	158083.52296512434	1925.433147032009	16937.4899681367	17538.32522406717	1055.8700354720133	570.5600764915557	48286.63999018816	1401.26952437095	2574.50926702824
FEAT00113	Feature113	protein_coding	3	1600.212022412469	2123.19885491519	913.428796902383	10304.641665723384	25567.128914956847	1381.1422511901824	227.40964983310477	2950.780993457538	187.64145770828176	857.0431344585317	24431.153017528475	172289.025734508
FEAT00114	Feature114	protein_coding	2	5285.5005733073685	399.7966666366315	10898.561044061806	48.18335120764122	776.4636863005838	41266.35232657667	10237.15634008753	227.34293960555442	136.96453039217837	12467.800897836138	2474.598546280256	930.6657380533126
FEAT00115	Feature115	protein_coding	2	5640.572395166636	963.5682040941214	86.226541973232	11467.962217523407	844.1852966015582	446.9089871281184	247.30105637736895	4216.705555076054	637.4727885149521	8243.447307713364	1669.5203460112589	18672.387705533107
