paper_id,journal,journal_family,figure_number,panel,plot_family,spines,tick_direction,grid,background,error_bar_style,points_overlaid,marker_fill,marker_size_class,line_weight_class,axis_line_weight_class,legend_position,legend_frame,legend_entries,n_categorical_colours,palette_class,sequential_cmap_class,colourbar_position,panel_label_case,panel_label_weight,panel_label_size_class,font_class,axis_label_weight,title_present,significance_style,brackets,n_stated_in_panel,tick_label_density,x_tick_rotation,panel_aspect_class,confidence,notes,image_path,reviewer
PMC10028007,Cell Metabolism,Cell,2,C,line,LB,out,none,white,bars,na,mixed,medium,UNKNOWN,UNKNOWN,outside_top,no,2,0,monochrome_black,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,wide,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,2,D,bar,LB,out,none,white,bars,yes,filled,small,na,UNKNOWN,outside_top,no,2,0,monochrome_black,na,na,upper,bold,larger,sans,regular,no,p_values,no,no,sparse,na,square,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,2,E,grouped_bar,LB,out,none,white,bars,yes,filled,small,na,UNKNOWN,outside_top,no,2,0,monochrome_black,na,na,upper,bold,larger,sans,regular,no,stars,no,no,normal,0,square,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,2,F,line_band,LB,out,none,white,band,na,na,na,UNKNOWN,UNKNOWN,outside_top,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,wide,medium,more panels not reviewed; black vs red series; grey vertical shading marks dark phase,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,2,G,grouped_bar,LB,out,none,white,bars,yes,filled,small,na,UNKNOWN,outside_top,no,2,0,monochrome_black,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,square,medium,more panels not reviewed,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,2,H,line_band,LB,out,none,white,band,na,na,na,UNKNOWN,UNKNOWN,outside_top,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,wide,medium,more panels not reviewed; black vs red series; grey vertical shading marks dark phase,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig2.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,4,B,bar,LB,out,none,white,bars,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,no,none,no,no,sparse,na,square,medium,more panels not reviewed; downward (negative) bars; experiment schematic above legend,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,4,C,bar,LB,out,none,white,bars,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,no,stars,yes,no,sparse,na,square,medium,more panels not reviewed; downward bars,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,4,D,bar,LB,out,none,white,bars,yes,filled,small,na,UNKNOWN,outside_top,no,3,3,saturated,na,na,upper,bold,larger,sans,regular,no,stars,yes,no,sparse,na,square,medium,more panels not reviewed; downward bars; # used alongside *,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,4,E,bar,LB,out,none,white,bars,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,no,stars,yes,no,sparse,na,square,medium,more panels not reviewed; downward bars,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,4,F,grouped_bar,LB,out,none,white,bars,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,no,stars,yes,no,normal,0,square,medium,more panels not reviewed; white vs purple fills,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,4,G,scatter_regression,LB,out,none,white,none,na,filled,small,UNKNOWN,UNKNOWN,inside,no,4,2,mixed,na,na,upper,bold,larger,sans,regular,no,p_values,no,no,normal,0,square,medium,more panels not reviewed; R2 and P printed inside panel; grey and purple markers,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,4,H,line,LB,out,none,white,bars,na,mixed,medium,UNKNOWN,UNKNOWN,inside,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,wide,medium,more panels not reviewed; black vs purple; yellow vertical shaded bands mark experiment windows,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,cell_1
PMC10028007,Cell Metabolism,Cell,4,I,grouped_bar,LB,out,none,white,bars,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,no,stars,yes,no,normal,0,square,medium,more panels not reviewed; white vs purple fills,PRIVATE_REFERENCE_ONLY/corpus/PMC10028007/figures/Fig4.jpg,cell_1
PMC10171335,Cancer Cell,Cell,1,B,pie_donut,none,none,none,white,na,na,na,na,na,UNKNOWN,outside_right,no,3,3,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,yes,sparse,na,square,medium,Total=130 printed in donut hole; percentage labels in legend,PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig1.jpg,cell_1
PMC10171335,Cancer Cell,Cell,1,C,pie_donut,none,none,none,white,na,na,na,na,na,UNKNOWN,outside_right,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,yes,sparse,na,square,medium,Total=130 printed in donut hole,PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig1.jpg,cell_1
PMC10171335,Cancer Cell,Cell,1,E,stacked_bar,B,none,none,white,na,na,na,na,na,UNKNOWN,below,no,4,4,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,yes,sparse,0,tall,medium,"two stacked columns joined by alluvial ribbons; percentage labels inside segments; legend shared with panel F, placed below F; thin baseline rule under each column",PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig1.jpg,cell_1
PMC10171335,Cancer Cell,Cell,1,F,stacked_bar,B,none,none,white,na,na,na,na,na,UNKNOWN,below,no,4,4,saturated,na,na,upper,bold,larger,sans,regular,no,none,no,yes,sparse,0,tall,medium,alluvial ribbons between two stacked columns; legend below shared with E,PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig1.jpg,cell_1
PMC10171335,Cancer Cell,Cell,1,H,stacked_bar,B,none,none,white,na,na,na,na,na,UNKNOWN,below,no,5,5,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,yes,sparse,0,tall,medium,alluvial ribbons; percentage labels inside segments; legend below,PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig1.jpg,cell_1
PMC10171335,Cancer Cell,Cell,3,B,pie_donut,none,none,none,white,na,na,na,na,na,UNKNOWN,below,no,3,3,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,yes,sparse,na,square,medium,Total=115 printed in donut hole,PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig3.jpg,cell_1
PMC10171335,Cancer Cell,Cell,3,C,forest,B,out,none,white,bars_caps,na,filled,medium,UNKNOWN,UNKNOWN,none,na,na,3,mixed,na,na,upper,bold,larger,sans,regular,yes,p_values,no,yes,dense,0,tall,medium,"log-scale x axis; dotted vertical reference line at 1; OR (95% CI), N and p printed as a text column at left; curly braces group row blocks at right; black/red/blue squares",PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig3.jpg,cell_1
PMC10171335,Cancer Cell,Cell,4,A,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,no,stars,yes,no,sparse,0,tall,medium,open bar with mean/SEM and jittered filled points (green vs orange),PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig4.jpg,cell_1
PMC10171335,Cancer Cell,Cell,4,B,line,box,out,none,white,none,na,na,na,UNKNOWN,UNKNOWN,none,na,na,3,mixed,na,na,upper,bold,larger,sans,regular,yes,none,no,no,dense,0,wide,medium,two stacked genome-wide tracks both labelled B; blue vertical chromosome delimiters; red dashed horizontal thresholds; red/green filled peaks; gene names annotated in italics,PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig4.jpg,cell_1
PMC10171335,Cancer Cell,Cell,4,C,volcano,box,out,major,white,none,na,filled,small,na,UNKNOWN,outside_right,no,3,3,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,no,normal,0,square,medium,"two volcano subplots both labelled C (Primary, MIND-PDX); ggplot-like grey major grid on white with box frame; titled legend 'Label' between the two subplots",PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig4.jpg,cell_1
PMC10171335,Cancer Cell,Cell,4,D,bar,LB,out,none,white,none,no,na,na,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,no,none,no,no,dense,0,wide,medium,horizontal bars diverging about 0; two subplots both labelled D; green (positive) vs blue (negative),PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig4.jpg,cell_1
PMC10171335,Cancer Cell,Cell,4,E,heatmap,box,none,none,white,na,na,na,na,na,UNKNOWN,na,na,na,0,sequential,other,right,upper,bold,larger,sans,regular,yes,none,no,no,dense,90,wide,medium,"single-row heatmap wrapped onto two rows; yellow-green-blue sequential map (YlGnBu-like), recorded as other; vertical gene labels almost touching",PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig4.jpg,cell_1
PMC10171335,Cancer Cell,Cell,4,F,scatter,box,out,none,white,none,na,filled,small,na,UNKNOWN,inside,no,4,4,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,square,medium,heavy black zero reference lines cross the panel; legend titled 'color' inside upper right,PRIVATE_REFERENCE_ONLY/corpus/PMC10171335/figures/Fig4.jpg,cell_1
PMC10206407,Cell Systems,Cell,1,B,scatter_regression,LB,out,none,white,none,na,filled,medium,UNKNOWN,UNKNOWN,none,na,na,3,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,wide,high,"two stacked subplots both labelled B; bold in-plot subplot names (Tor, Diap1) top-left; grey/blue/orange filled circles; gene labels with leader lines; single unshaded regression line",PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig1.jpg,cell_1
PMC10206407,Cell Systems,Cell,1,C,network,none,none,none,white,na,na,filled,medium,UNKNOWN,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,no,none,no,no,sparse,na,square,medium,"grey nodes, yellow and blue edges; node names as plain text",PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig1.jpg,cell_1
PMC10206407,Cell Systems,Cell,1,D,network,none,none,none,grey,na,na,filled,small,hairline,UNKNOWN,none,na,na,15,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,sparse,na,square,medium,network drawn on a dark grey filled disc; approx 15 cluster colours (count approximate); white edges; cluster names annotated with leader lines,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig1.jpg,cell_1
PMC10206407,Cell Systems,Cell,3,A,heatmap,box,none,none,white,na,na,na,na,na,UNKNOWN,na,na,na,0,diverging,blue_white_red,right,upper,bold,larger,sans,regular,yes,none,no,no,dense,45,wide,medium,colourbar titled 'Value'; feature names rotated about 45 deg and nearly touching,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig3.jpg,cell_1
PMC10206407,Cell Systems,Cell,3,B,network,none,none,none,white,na,na,open,medium,heavy,UNKNOWN,na,na,na,0,diverging,blue_white_red,right,upper,bold,larger,sans,regular,yes,none,no,no,sparse,na,wide,medium,edges coloured by PCC with a diverging colourbar at right; open white circular nodes; edge weight clearly heavier than any axis line,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig3.jpg,cell_1
PMC10206407,Cell Systems,Cell,3,C,dot_bubble,LB,out,none,white,na,na,filled,large,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,wide,medium,colour key (Negative/Positive) above the panel with heading 'Viability interactions'; separate 5-step size key below the panel,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig3.jpg,cell_1
PMC10206407,Cell Systems,Cell,3,E,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,0,greys,na,na,upper,bold,larger,sans,regular,no,stars,yes,no,normal,0,tall,high,three stacked subplots all labelled E sharing one y-axis title; mid-grey bar fill with thin black outline; horizontal reference line at 1.0; capped SEM bars; brackets with * and **,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig3.jpg,cell_1
PMC10206407,Cell Systems,Cell,4,B,other_quant,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,0,greys,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,wide,medium,UpSet plot: dark grey bar chart over a dot/line intersection matrix with horizontal set-size bars at left,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig4.jpg,cell_1
PMC10206407,Cell Systems,Cell,4,C,stacked_bar,LB,out,none,white,na,na,na,na,na,UNKNOWN,below,no,3,3,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,sparse,0,tall,medium,proportion labels printed inside segments in white,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig4.jpg,cell_1
PMC10206407,Cell Systems,Cell,4,D,stacked_bar,LB,out,none,white,na,na,na,na,na,UNKNOWN,below,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,no,normal,45,wide,medium,two column groups titled Isolated and Crowded; orange/blue two-colour stacks with white value labels,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig4.jpg,cell_1
PMC10206407,Cell Systems,Cell,4,E,dot_bubble,B,out,major,white,na,na,filled,medium,na,UNKNOWN,outside_right,no,3,0,monochrome_black,na,na,upper,bold,larger,sans,regular,yes,none,no,no,normal,0,wide,medium,dotted horizontal guide line per row (recorded as major grid); size key 'Combined score' at right; two-line panel title,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig4.jpg,cell_1
PMC10206407,Cell Systems,Cell,4,F,dot_bubble,B,out,major,white,na,na,filled,medium,na,UNKNOWN,outside_right,no,4,0,monochrome_black,na,na,upper,bold,larger,sans,regular,yes,none,no,no,normal,0,wide,medium,dotted horizontal guide line per row; size key 'In study set/in population' at right,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig4.jpg,cell_1
PMC10206407,Cell Systems,Cell,4,G,dot_bubble,LB,out,none,white,na,na,filled,medium,na,UNKNOWN,outside_right,no,3,0,diverging,other,right,upper,bold,larger,sans,regular,no,none,no,no,dense,90,square,medium,orange-white-blue diverging colour scale (recorded as other); two separate colourbars plus a size key at right; dotted vertical divider between two column blocks; bracket-style group labels under the x axis,PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig4.jpg,cell_1
PMC10206407,Cell Systems,Cell,4,H,pca_umap,LB,out,none,white,na,na,filled,small,na,UNKNOWN,below,no,5,5,saturated,na,na,upper,bold,larger,sans,regular,yes,none,no,no,normal,0,square,medium,"four UMAP subplots all labelled H, each paired with a narrow stacked percentage bar; shared 5-entry colour key below",PRIVATE_REFERENCE_ONLY/corpus/PMC10206407/figures/Fig4.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,1,A,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,5,mixed,na,na,upper,bold,larger,sans,regular,yes,both,yes,no,normal,0,square,medium,four subplots all labelled A; 6 bars each with jittered black points and capped SEM; stacked comparison brackets with stars; 'ANOVA P<0.0001' printed under the x axis of two subplots; colour count approximate (grey/cyan/blue shades),PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,1,B,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,"four subplots all labelled B; blue vs crimson bars, capped SEM, jittered points; ns used alongside stars",PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,1,C,line,LB,out,none,white,bars_caps,na,filled,medium,UNKNOWN,UNKNOWN,inside,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,no,both,no,no,normal,0,wide,medium,blue circles vs crimson squares; stars printed in the series colour next to each point; ANOVA P in the legend text; western blot strip below the plot is part of panel C,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,1,D,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,two subplots both labelled D,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,1,E,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,two subplots both labelled E,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,1,F,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,blot image to the right is part of panel F,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,1,G,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,two subplots both labelled G; ns used in the right subplot,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig1.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,4,A,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,more panels not reviewed; two subplots both labelled A,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,4,B,grouped_bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,more panels not reviewed; two subplots both labelled B; grouped by 24h/36h,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,4,C,violin,LB,out,none,white,none,yes,open,small,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,wide,medium,more panels not reviewed; 10 violins (blue vs pink) with internal quartile lines and small open points; group labels printed under the x tick labels,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,4,D,violin,LB,out,none,white,none,yes,open,small,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,wide,medium,more panels not reviewed; as panel C,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,4,E,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,below,no,3,2,saturated,na,na,upper,bold,larger,sans,regular,no,stars,yes,no,sparse,na,square,medium,"more panels not reviewed; three bars, third bar hatched; ns used alongside stars; no x tick labels, groups identified only by the legend below",PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,4,F,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,below,no,3,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,sparse,na,square,medium,more panels not reviewed; third bar hatched; legend below the axes,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,4,G,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,1,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,"more panels not reviewed; single crimson colour, second bar distinguished by hatching; photograph below is part of panel G",PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,4,H,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,1,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,more panels not reviewed; hatch used instead of a second colour; micrographs below are part of panel H,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig4.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,5,B,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,2,pastel,na,na,upper,bold,larger,sans,regular,no,stars,no,no,normal,45,wide,medium,more panels not reviewed; bars diverge up and down from a zero baseline; pale pink (down) vs pale blue (up) fills; stars printed at bar ends without brackets,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig5.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,5,C,grouped_bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,saturated,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,more panels not reviewed; legend above the axes with the condition 'Starved (24h)' as a title beside it,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig5.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,5,D,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,no,stars,yes,no,normal,0,square,medium,more panels not reviewed; grey vs blue bars,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig5.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,5,E,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,yes,stars,yes,no,normal,0,square,medium,"more panels not reviewed; two subplots both labelled E, each with its own title",PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig5.jpg,cell_1
PMC10432853,Cell Metabolism,Cell,5,F,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,outside_top,no,2,2,mixed,na,na,upper,bold,larger,sans,regular,no,none,no,no,normal,0,square,medium,more panels not reviewed; no significance marks,PRIVATE_REFERENCE_ONLY/corpus/PMC10432853/figures/Fig5.jpg,cell_1
