paper_id,journal,journal_family,figure_number,panel,plot_family,spines,tick_direction,grid,background,error_bar_style,points_overlaid,marker_fill,marker_size_class,line_weight_class,axis_line_weight_class,legend_position,legend_frame,legend_entries,n_categorical_colours,palette_class,sequential_cmap_class,colourbar_position,panel_label_case,panel_label_weight,panel_label_size_class,font_class,axis_label_weight,title_present,significance_style,brackets,n_stated_in_panel,tick_label_density,x_tick_rotation,panel_aspect_class,confidence,notes,image_path,reviewer
PMC12716425,Science advances,Science,1,F,scatter_regression,LB,out,none,white,bars_caps,na,filled,small,UNKNOWN,UNKNOWN,inside,no,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,square,medium,"binding titration, red and dark-grey series direct-labelled inside the axes rather than a legend box; dotted horizontal reference line at 0",../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig01_F1.jpg,science_1
PMC12716425,Science advances,Science,1,G,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,tall,medium,log-scale y axis (decade labels only); grey and red bars with overlaid individual points,../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig01_F1.jpg,science_1
PMC12716425,Science advances,Science,2,,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,"entirely molecular structure cartoons; skipped from caption, no quantitative panel",../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig02_F2.jpg,science_1
PMC12716425,Science advances,Science,3,A,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,sparse,0,square,high,significance bracket with ** between two bars; third category annotated 'Not Detectable'; remaining panels of this figure are immunoblots,../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig03_F3.jpg,science_1
PMC12716425,Science advances,Science,3,B,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,0,square,high,"grey/red/green bars, log y axis; remaining panels of this figure are immunoblots",../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig03_F3.jpg,science_1
PMC12716425,Science advances,Science,3,C,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,0,square,high,"red/purple/green bars, log y axis, few overlaid points; remaining panels of this figure are immunoblots",../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig03_F3.jpg,science_1
PMC12716425,Science advances,Science,3,D,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,0,square,high,"red/orange/cyan bars, log y axis spanning four decades; remaining panels of this figure are immunoblots",../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig03_F3.jpg,science_1
PMC12716425,Science advances,Science,3,E,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,2,saturated,na,na,upper,bold,much_larger,sans,regular,yes,ns_marks,yes,no,sparse,0,tall,high,bracket labelled ns between the two bars; remaining panels of this figure are immunoblots,../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig03_F3.jpg,science_1
PMC12716425,Science advances,Science,4,C,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,4,muted,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,sparse,0,square,medium,log y; two ns brackets plus asterisks printed above individual bars; two-level category labels under the axis,../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig04_F4.jpg,science_1
PMC12716425,Science advances,Science,4,D,scatter_regression,LB,out,none,white,bars_caps,na,filled,small,UNKNOWN,UNKNOWN,inside,no,3,3,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,square,medium,three binding curves with fitted lines; circle/square/diamond markers; legend keys inside upper area without frame,../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig04_F4.jpg,science_1
PMC12716425,Science advances,Science,4,E,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,3,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,square,high,linear y; three bars with overlaid points; two-row +/- category labels below axis,../make_my_plot/figure_library/science/2025_Yudin_mechanism_of_cotranslational_modificatio/figures/fig04_F4.jpg,science_1
PMC12716426,Science advances,Science,1,,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,single circular graphical-abstract schematic; no quantitative panel,../make_my_plot/figure_library/science/2025_Li_advances_in_machine_learning_enhanced_mi/figures/fig01_F1.jpg,science_1
PMC12716426,Science advances,Science,2,,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,"device schematics, optical-setup diagram and micrographs reproduced from other papers; no quantitative panel",../make_my_plot/figure_library/science/2025_Li_advances_in_machine_learning_enhanced_mi/figures/fig02_F2.jpg,science_1
PMC12716426,Science advances,Science,3,,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,"pillar-array schematics, device photographs and micrographs; no quantitative panel",../make_my_plot/figure_library/science/2025_Li_advances_in_machine_learning_enhanced_mi/figures/fig03_F3.jpg,science_1
PMC12716426,Science advances,Science,4,,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,flow-physics schematics and channel diagrams; no quantitative panel,../make_my_plot/figure_library/science/2025_Li_advances_in_machine_learning_enhanced_mi/figures/fig04_F4.jpg,science_1
PMC12716426,Science advances,Science,5,,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high,force schematics and device diagrams; no quantitative panel,../make_my_plot/figure_library/science/2025_Li_advances_in_machine_learning_enhanced_mi/figures/fig05_F5.jpg,science_1
PMC12716426,Science advances,Science,6,D,roc_pr,LB,out,none,white,none,na,na,na,regular,UNKNOWN,inside,no,1,1,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,square,medium,"single blue ROC curve, AUC annotated as text inside the axes; reproduced third-party panel in a review article",../make_my_plot/figure_library/science/2025_Li_advances_in_machine_learning_enhanced_mi/figures/fig06_F6.jpg,science_1
PMC12716426,Science advances,Science,6,E,other_quant,box,UNKNOWN,none,white,none,na,filled,small,UNKNOWN,UNKNOWN,outside_top,yes,2,2,mixed,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,low,composite reproduced panel: time-series scatter of scores (green vs black) above a 3D waterfall of Raman spectra; spines and ticks hard to read at web resolution,../make_my_plot/figure_library/science/2025_Li_advances_in_machine_learning_enhanced_mi/figures/fig06_F6.jpg,science_1
PMC12716426,Science advances,Science,6,G,pca_umap,none,none,none,white,none,na,filled,small,na,UNKNOWN,inside,no,5,6,saturated,na,none,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,low,composite reproduced panel: t-SNE scatters plus a dendrogram/violin summary; axis labels t-SNE 1/2 with no visible spine or ticks,../make_my_plot/figure_library/science/2025_Li_advances_in_machine_learning_enhanced_mi/figures/fig06_F6.jpg,science_1
PMC12716426,Science advances,Science,7,,non-quantitative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,medium,neural-network architecture schematics; panel B embeds a small spectral trace inside the pipeline diagram but the figure has no standalone quantitative panel,../make_my_plot/figure_library/science/2025_Li_advances_in_machine_learning_enhanced_mi/figures/fig07_F7.jpg,science_1
PMC12870020,Science Translational Medicine,Science,1,A,heatmap_clustered,box,none,none,other,na,na,na,na,na,UNKNOWN,none,na,na,0,sequential,yellow_red,bottom,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,high,"row dendrogram at left, coloured column dendrogram on top plus group/subgroup annotation bands (green/yellow/purple); row labels printed on the right; horizontal colourbar below with word labels instead of numbers; n_categorical_colours counted 0 because the data marks are heat cells",PRIVATE_REFERENCE_ONLY/corpus/PMC12870020/figures/Fig1.jpg,science_1
PMC12870020,Science Translational Medicine,Science,1,B,other_quant,LB,UNKNOWN,none,white,none,na,filled,medium,heavy,UNKNOWN,none,na,na,9,pastel,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,medium,"slope/arrow plot: filled circles at 2 time points joined by thick black arrows, two stacked sub-plots sharing an x axis and a coloured group band above; series identified by text labels next to the end points; tick direction UNKNOWN at web resolution",PRIVATE_REFERENCE_ONLY/corpus/PMC12870020/figures/Fig1.jpg,science_1
PMC12870020,Science Translational Medicine,Science,2,A,pie_donut,none,none,none,white,na,na,na,na,na,UNKNOWN,inside,yes,na,9,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,na,square,medium,"single nested donut/pie; percentages printed on wedges and outside the ring; panel enclosed in a thin box; asterisks in wedge labels are category flags, not significance marks; legend entry count varies per sub-chart so recorded as na",PRIVATE_REFERENCE_ONLY/corpus/PMC12870020/figures/Fig2.jpg,science_1
PMC12870020,Science Translational Medicine,Science,2,B,pie_donut,none,none,none,white,na,na,na,na,na,UNKNOWN,inside,yes,na,9,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,na,square,medium,"grid of 9 nested pies, one per drug, each with its own title and a small framed colour key at lower left; panel enclosed in a thin box; asterisks in wedge labels are category flags, not significance marks; legend entry count varies per sub-chart so recorded as na",PRIVATE_REFERENCE_ONLY/corpus/PMC12870020/figures/Fig2.jpg,science_1
PMC12870020,Science Translational Medicine,Science,2,C,pie_donut,none,none,none,white,na,na,na,na,na,UNKNOWN,inside,yes,na,9,mixed,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,na,square,medium,"column of nested pies, one per regimen, each with a small framed colour key at lower left; asterisks in wedge labels are category flags, not significance marks; legend entry count varies per sub-chart so recorded as na",PRIVATE_REFERENCE_ONLY/corpus/PMC12870020/figures/Fig2.jpg,science_1
PMC12870020,Science Translational Medicine,Science,3,A,heatmap_clustered,box,none,none,other,na,na,na,na,na,UNKNOWN,none,na,na,0,sequential,yellow_red,bottom,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,high,"same clustered-heatmap style as Fig 1A: left row dendrogram, coloured column dendrogram, group/subgroup bands (4 groups), right-hand row labels, horizontal word-labelled colourbar below",PRIVATE_REFERENCE_ONLY/corpus/PMC12870020/figures/Fig3.jpg,science_1
PMC12870020,Science Translational Medicine,Science,3,B,other_quant,LB,UNKNOWN,none,white,none,na,filled,medium,heavy,UNKNOWN,none,na,na,8,pastel,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,sparse,0,wide,medium,"slope/arrow plot as in Fig 1B, two sub-plots (changed vs stagnated) with boxed header labels; end points labelled with cluster IDs; tick direction UNKNOWN at web resolution",PRIVATE_REFERENCE_ONLY/corpus/PMC12870020/figures/Fig3.jpg,science_1
PMC13004167,Science,Science,1,B,other_quant,LB,none,none,white,na,na,filled,small,na,UNKNOWN,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,na,wide,medium,"three flow-cytometry contour plots with drawn gates, percentage and MFI values printed inside; axes drawn as arrows",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig1.jpg,science_1
PMC13004167,Science,Science,1,C,scatter_regression,LB,out,none,white,bars_caps,na,open,small,UNKNOWN,UNKNOWN,inside,no,3,3,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,square,medium,"sigmoidal dose-response fits, open circular markers, short capped error bars, unframed legend inside upper left",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig1.jpg,science_1
PMC13004167,Science,Science,1,D,scatter_regression,LB,out,none,white,bars_caps,na,open,small,UNKNOWN,UNKNOWN,inside,no,5,5,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,square,medium,as panel C with five series including an open grey irrelevant-TCR control,PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig1.jpg,science_1
PMC13004167,Science,Science,1,E,other_quant,LB,none,none,white,na,na,filled,small,na,UNKNOWN,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,na,wide,medium,five flow contour plots with red rectangular gates and percentages; shared arrow x axis below,PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig1.jpg,science_1
PMC13004167,Science,Science,1,F,scatter_regression,LB,out,none,white,bars_caps,na,open,small,UNKNOWN,UNKNOWN,inside,no,3,3,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,square,medium,two fitted curves plus grey open-circle control series,PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig1.jpg,science_1
PMC13004167,Science,Science,1,H,scatter_regression,LB,out,none,white,bars_caps,na,open,small,UNKNOWN,UNKNOWN,inside,no,4,4,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,normal,0,square,medium,grey shaded dashed-outline envelope behind curves annotated with an arrow and inside text,PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig1.jpg,science_1
PMC13004167,Science,Science,1,I,bar,LB,out,none,white,bars_caps,no,na,na,na,UNKNOWN,none,na,na,7,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,45,square,high,y axis LogEC50 runs -7 (bottom) to -10 (top); three long comparison brackets with asterisks above the bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig1.jpg,science_1
PMC13004167,Science,Science,2,B,line,LB,out,none,white,bars_caps,na,open,small,UNKNOWN,UNKNOWN,outside_right,no,7,7,saturated,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,medium,broken y axis (0-2 and 4-6); open square markers joined by lines with capped error bars,PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig2.jpg,science_1
PMC13004167,Science,Science,2,C,bar,LB,out,none,white,bars_caps,no,na,na,na,UNKNOWN,none,na,na,7,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,45,square,high,asterisk and ns brackets above bars; bar colours match the panel B series,PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig2.jpg,science_1
PMC13004167,Science,Science,2,D,line,LB,out,none,white,none,na,na,na,UNKNOWN,UNKNOWN,none,na,na,8,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,normal,0,wide,medium,"composite: seven SPR sensorgram sub-plots each with a small inset steady-state binding plot (black filled points plus fit) and Kd printed as text, plus a coloured bar sub-plot in the last position",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig2.jpg,science_1
PMC13004167,Science,Science,2,E,scatter,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,0,monochrome_black,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,normal,0,square,high,Spearman coefficient printed as text inside the axes; points labelled directly with variant names,PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig2.jpg,science_1
PMC13004167,Science,Science,2,F,scatter,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,0,monochrome_black,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,normal,0,square,high,"as panel E; black filled circles, no fitted line",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig2.jpg,science_1
PMC13004167,Science,Science,2,G,scatter,LB,out,none,white,none,na,filled,small,na,UNKNOWN,none,na,na,0,monochrome_black,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,normal,0,square,high,"as panel E; black filled circles, no fitted line",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig2.jpg,science_1
PMC13004167,Science,Science,3,A,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,below,no,8,8,saturated,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,na,tall,high,"one of four bar panels sharing a single 8-entry legend row below; no x tick labels, groups identified only by colour; stars on long comparison brackets; figure has 9 quantitative panels, more panels not reviewed",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig3.jpg,science_1
PMC13004167,Science,Science,3,B,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,below,no,8,8,saturated,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,na,tall,high,"one of four bar panels sharing a single 8-entry legend row below; no x tick labels, groups identified only by colour; stars on long comparison brackets; figure has 9 quantitative panels, more panels not reviewed",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig3.jpg,science_1
PMC13004167,Science,Science,3,C,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,below,no,8,8,saturated,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,na,tall,high,"one of four bar panels sharing a single 8-entry legend row below; no x tick labels, groups identified only by colour; stars on long comparison brackets; figure has 9 quantitative panels, more panels not reviewed",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig3.jpg,science_1
PMC13004167,Science,Science,3,D,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,below,no,8,8,saturated,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,na,tall,high,"one of four bar panels sharing a single 8-entry legend row below; no x tick labels, groups identified only by colour; stars on long comparison brackets; figure has 9 quantitative panels, more panels not reviewed",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig3.jpg,science_1
PMC13004167,Science,Science,3,E,histogram_density,box,none,none,white,na,na,na,na,hairline,UNKNOWN,none,na,na,1,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,na,wide,medium,"eight light-blue filled flow histograms in a row with gate bars and percentages printed inside; shared arrow x axis below; figure has 9 quantitative panels, more panels not reviewed",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig3.jpg,science_1
PMC13004167,Science,Science,3,F,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,8,saturated,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,45,square,high,"bar plus overlaid points, stars on brackets, rotated category labels; figure has 9 quantitative panels, more panels not reviewed",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig3.jpg,science_1
PMC13004167,Science,Science,3,H,pie_donut,none,none,none,white,na,na,na,na,na,UNKNOWN,outside_right,no,8,8,saturated,na,na,upper,bold,much_larger,sans,regular,yes,none,no,no,sparse,na,wide,high,"eight pie charts titled with variant names; legend is a +/- marker table with colour swatches to the right; figure has 9 quantitative panels, more panels not reviewed",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig3.jpg,science_1
PMC13004167,Science,Science,3,I,bar,LB,out,none,white,bars_caps,yes,filled,small,na,UNKNOWN,none,na,na,8,saturated,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,45,square,high,"bar plus overlaid points; day annotation printed at upper right inside the panel; figure has 9 quantitative panels, more panels not reviewed",PRIVATE_REFERENCE_ONLY/corpus/PMC13004167/figures/Fig3.jpg,science_1
PMC13035345,Science Translational Medicine,Science,1,B,line,LB,out,none,white,none,na,na,na,regular,UNKNOWN,none,na,na,1,monochrome_black,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,high,"single purple SEC trace; axes left+bottom only, no frame, no grid",PRIVATE_REFERENCE_ONLY/corpus/PMC13035345/figures/Fig1.jpg,science_1
PMC13035345,Science Translational Medicine,Science,1,C,line,LB,out,none,white,none,na,na,na,regular,UNKNOWN,none,na,na,1,monochrome_black,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,high,single purple DLS trace on a log x axis; Dh and PDI printed as text inside the axes,PRIVATE_REFERENCE_ONLY/corpus/PMC13035345/figures/Fig1.jpg,science_1
PMC13035345,Science Translational Medicine,Science,1,E,line,LB,out,none,white,none,na,na,na,regular,UNKNOWN,inside,no,3,1,monochrome_black,na,na,upper,bold,much_larger,sans,regular,no,none,no,no,normal,0,wide,high,"three traces in the same purple distinguished by solid/dashed/dotted line style, not colour; dotted vertical line marks the dissociation start",PRIVATE_REFERENCE_ONLY/corpus/PMC13035345/figures/Fig1.jpg,science_1
PMC13035345,Science Translational Medicine,Science,2,B,dot_strip,LB,out,none,white,none,na,mixed,medium,na,UNKNOWN,outside_top,no,8,5,saturated,na,na,upper,bold,much_larger,sans,regular,yes,stars,yes,no,normal,na,wide,medium,sub-plot titles Week 2 / Week 5 above the two halves; two sub-plots per panel; open and filled triangles/circles for protein vs mRNA groups; short horizontal line marks the geometric mean with no error bar; dotted horizontal limit-of-detection line and dotted vertical group divider; x categories shown as a 'Dose:' wedge instead of tick labels; long stacked comparison brackets with asterisks above,PRIVATE_REFERENCE_ONLY/corpus/PMC13035345/figures/Fig2.jpg,science_1
PMC13035345,Science Translational Medicine,Science,2,C,dot_strip,LB,out,none,white,none,na,mixed,medium,na,UNKNOWN,outside_top,no,8,5,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,na,wide,medium,row identified by a bold rotated label at the left of the panel; two sub-plots per panel; open and filled triangles/circles for protein vs mRNA groups; short horizontal line marks the geometric mean with no error bar; dotted horizontal limit-of-detection line and dotted vertical group divider; x categories shown as a 'Dose:' wedge instead of tick labels; long stacked comparison brackets with asterisks above,PRIVATE_REFERENCE_ONLY/corpus/PMC13035345/figures/Fig2.jpg,science_1
PMC13035345,Science Translational Medicine,Science,2,D,dot_strip,LB,out,none,white,none,na,mixed,medium,na,UNKNOWN,outside_top,no,8,5,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,na,wide,medium,row identified by a bold rotated label at the left of the panel; two sub-plots per panel; open and filled triangles/circles for protein vs mRNA groups; short horizontal line marks the geometric mean with no error bar; dotted horizontal limit-of-detection line and dotted vertical group divider; x categories shown as a 'Dose:' wedge instead of tick labels; long stacked comparison brackets with asterisks above,PRIVATE_REFERENCE_ONLY/corpus/PMC13035345/figures/Fig2.jpg,science_1
PMC13035345,Science Translational Medicine,Science,3,B,dot_strip,LB,out,none,white,bars_caps,na,mixed,medium,na,UNKNOWN,outside_top,no,7,4,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,na,wide,medium,"3x2 grid of sub-plots (lung/spleen rows labelled in bold at the left); mixed open/filled squares, triangles and circles; mean line with SEM error bars (caps small, read as capped with medium confidence); dotted vertical divider between protein and mRNA groups; legend shared with panel A at the top of the figure",PRIVATE_REFERENCE_ONLY/corpus/PMC13035345/figures/Fig3.jpg,science_1
PMC13035345,Science Translational Medicine,Science,3,C,dot_strip,LB,out,none,white,bars_caps,na,mixed,medium,na,UNKNOWN,outside_top,no,7,4,saturated,na,na,upper,bold,much_larger,sans,regular,no,stars,yes,no,normal,na,wide,medium,"3x2 grid of sub-plots (lung/spleen rows labelled in bold at the left); mixed open/filled squares, triangles and circles; mean line with SEM error bars (caps small, read as capped with medium confidence); dotted vertical divider between protein and mRNA groups; legend shared with panel A at the top of the figure",PRIVATE_REFERENCE_ONLY/corpus/PMC13035345/figures/Fig3.jpg,science_1
