feature_id	feature_name	bioType	annotationLevel	SAMPLE_01	SAMPLE_02	SAMPLE_03	SAMPLE_04	SAMPLE_05	SAMPLE_06	SAMPLE_07	SAMPLE_08	SAMPLE_09	SAMPLE_10	SAMPLE_11	SAMPLE_12
FEAT00011	Feature11	pseudogene	1	6.217401275837399	6.531021394811231	6.097640173154692	5.940058072734275	6.684868126815706	7.243498551652862	7.842258927412875	8.76198684136167	8.369908233602517	8.173594688202481	9.271944542112065	8.448980137028894
FEAT00012	Feature12	protein_coding	3	7.109809507834725	5.742924879507961	6.442729694171296	6.074458694061475	5.758415412519979	6.563433523542448	8.103750232238449	8.55866612451152	8.168364871753134	7.545250022902469	8.135498230169988	8.227912877793017
FEAT00013	Feature13	lncRNA	1	4.7141416829123095	3.5953025061824837	4.115465998623208	3.1059366724455675	4.52995974678958	3.4901741257992036	5.777673537620316	6.825959149705637	7.524900225468189	5.946821081343355	6.208667899037424	6.415524315638511
FEAT00014	Feature14	miRNA	3	5.263798367268251	6.169153088074204	5.457075888046762	5.508587513197332	6.29147959428284	5.488187576492242	8.052331467233119	7.209832305435459	7.06538030003551	6.691393835050132	8.909385080711722	7.600507989286086
FEAT00015	Feature15	pseudogene	1	7.536966409685633	7.3719766835280955	7.486583443120933	7.420418276541199	8.535536612438195	6.767250434342287	8.766278003164585	9.093579465732878	8.899929860968363	10.148932498312657	10.192982192546145	9.123965939733296
FEAT00016	Feature16	protein_coding	3	2.477309439552041	3.0986929135451793	4.146245232155672	1.6198292547508466	3.6275469668393607	2.666117768960685	6.31417857462751	5.043203922176694	5.518708790373241	4.786190826319007	5.103603576403886	6.521461784530416
FEAT00017	Feature17	lncRNA	1	5.577115689453599	4.843767586629158	4.5626650557970105	3.9484841960124752	4.848574450778973	5.066226526367785	7.029143649957171	7.023301107872159	6.4064904883217055	7.03981193343849	7.056372236936798	7.853913487339768
FEAT00018	Feature18	miRNA	2	3.317594593009729	2.115361104247637	1.7377709496927798	2.1585652425411337	1.8329817552456495	1.7520942309505623	5.0565132050191774	4.465720637481073	5.455367346865474	5.029353966662017	5.241708280288434	4.98193927459006
FEAT00019	Feature19	pseudogene	3	2.9845718520786004	2.852148784580737	3.278558917835323	3.091668317973361	3.561265320355793	3.418265498511464	4.601745135554463	5.459401963965112	4.613412934023646	5.049242608996533	5.242517018777392	4.173965217561314
FEAT00020	Feature20	protein_coding	2	2.371434393132524	2.4071199342451366	2.2217154083617316	2.061939560933579	2.0923677283516513	1.7306062432499014	0.16542343890169575	-0.004323421369934133	0.3822548963514223	-0.3952379929879313	0.46859760614566937	0.4131749968255851
FEAT00021	Feature21	lncRNA	2	5.444880038543403	5.266294843998864	5.861221673332705	4.531056713774318	5.8060897407377094	5.67564021756486	3.1609317962595282	3.220893576198364	2.598719376783049	2.8352299857578975	3.3731410194685685	3.249289567188625
FEAT00022	Feature22	miRNA	1	3.5891346963781827	2.556514890040817	3.7878393060425184	4.166789632308458	4.070909932938308	3.6054338663740566	0.298878649453989	1.7990127001533183	1.1451330295846454	-0.2860259772236733	1.4598102534808284	0.33818274176878393
FEAT00023	Feature23	pseudogene	1	5.764664369526366	6.1615533822190915	7.306083424373133	6.320021505136367	6.705123670285433	7.591309495894741	4.911750424535021	3.893320517445127	3.810419953705239	3.1988101864878153	3.538657722432591	4.210547575509207
FEAT00024	Feature24	protein_coding	1	6.550940630334238	6.379645111952826	6.910383167786805	5.850081365428542	6.279856261138371	6.752247966345338	4.934673386945451	5.226753308648152	4.822398087267736	4.3985443098506005	4.80150119936614	3.982628725378235
FEAT00025	Feature25	lncRNA	3	4.642462511814215	5.974541179278397	5.593053911047486	5.811183886590296	4.60752749243524	5.407069695904833	3.544096333374996	3.3854833327719107	2.551001597736436	3.7030865123316814	4.442393174513628	4.132609234732156
FEAT00026	Feature26	miRNA	3	0.60591261255949	0.9575549953687937	1.4205606265017792	-0.689770139233542	0.8917586502749913	1.2924006666678365	-1.2283195901926423	-0.6171586411271295	-0.9565693578752592	-1.450059064485399	-1.4564111616638913	-1.1654295565363875
FEAT00027	Feature27	pseudogene	2	4.599018011461323	4.898501375340816	5.466357610153849	6.097081337243781	4.827053824867682	4.893573794708808	2.958888566943851	3.645722667076078	2.8216124685177535	3.721415872553931	2.2598061202139936	2.7281786732290465
FEAT00028	Feature28	protein_coding	3	5.78409901518654	6.3749015436555885	6.5301543353848235	4.997331494326917	5.353927533711121	6.105109596463733	2.7220821942156164	2.203841716358519	3.740386364961193	3.4136804322392935	3.413204879863553	2.8320309518794478
FEAT00029	Feature29	lncRNA	2	6.843981043307007	6.082641974150342	6.884479138700386	5.6796188814410415	5.714136703396334	6.3494158983652325	3.9549745202734705	4.7816444469730035	4.532426454229138	3.822591077033846	4.420093168318766	4.165607194839286
FEAT00030	Feature30	miRNA	2	3.489228166495441	2.5601966790822903	2.676224611705485	3.6664706122150137	4.282884502534721	4.139133667525974	1.1173035376509073	1.2106825548954767	1.9994449280241386	1.0047088469077636	0.4935602483721222	1.1494950891163211
FEAT00031	Feature31	pseudogene	1	5.3154035162514175	4.5470036772411895	4.0567547630326475	4.1824557391996775	5.443751018435536	4.5894675381450325	2.164807799582056	2.3771512656074276	2.62110058246155	2.0486743757766397	2.5488454752930854	1.715579879732219
FEAT00032	Feature32	protein_coding	1	3.8259334284799134	3.4283124912139984	4.722022173703871	4.026711907046526	3.599377351308541	3.8315387650476325	1.8673708404568865	2.4207198036858575	1.04302622197971	1.3780844239155998	1.773543577956353	3.5197914285515353
FEAT00033	Feature33	lncRNA	2	4.955732856667998	4.315454513670235	4.809525270595305	5.616787222927003	4.242079165083568	4.1624775146902655	3.4447837544811852	3.014122927427813	3.120417521741582	2.4126841889797	3.872139507953693	3.743372109504244
FEAT00034	Feature34	miRNA	3	8.461365920095806	8.5323711496605	6.905440723426336	8.504423122870483	8.005332094436964	8.382140670269091	6.700822768415636	6.086572060443012	5.277058041195726	6.512071860352519	5.84651692984374	6.0932306656733735
FEAT00035	Feature35	pseudogene	3	4.02222474287969	4.179986096183094	2.9992180749766417	5.115098925675117	4.536938310732091	5.051770207087525	2.9184943884986776	1.7441451641503667	0.6491275371083711	1.1942571803849655	1.00644660207469	1.4294645047257166
FEAT00036	Feature36	protein_coding	2	5.982745376948545	4.733644229895015	6.14044188611389	5.028742598137432	6.113375747788965	5.86926190300277	3.8486023707425105	3.9929552806932693	3.712914304819042	3.669298248215553	3.027127279736725	4.019004725348459
FEAT00037	Feature37	lncRNA	2	8.876099961140337	8.95707677249711	8.561870292693314	8.192260695277282	7.362891660318355	8.634430207696104	5.401428176396152	5.393779403202889	5.2603684299571745	5.490281848471711	5.1739757681078995	5.38483540743687
FEAT00038	Feature38	miRNA	3	4.182039669277039	4.608600911669084	6.201133016483289	4.791042717736228	4.689602795650337	5.152223701976427	2.5057522060221737	1.4126177974968526	1.9565838433181497	2.6318446175609562	2.24278169044336	2.15405153910116
FEAT00039	Feature39	pseudogene	2	6.709006701996921	5.369932445047894	5.82624363789626	5.464560901678637	6.670781038277425	4.605479861265761	2.9588768995761283	3.0434677372496335	3.7590856907693384	3.7247272025321	4.198078473009623	2.416542211463989
FEAT00040	Feature40	protein_coding	2	6.671213291917249	6.044960367925977	5.821553144144056	6.544669406522474	5.668844536857572	4.9747803093103675	5.99879719314538	5.322265775513819	5.831578793856554	6.443861144749621	6.408128133867456	7.1730679558861015
FEAT00041	Feature41	lncRNA	2	6.0077707003440315	5.20756459418141	5.6739054345287165	5.57593301373436	5.396868453435174	6.388783865519389	5.74042414573098	4.94113985849792	6.545717230381651	6.0607076072860995	6.341665915521647	6.190996475330113
FEAT00042	Feature42	miRNA	2	3.928881187653638	3.5726995953739347	4.29160983725154	3.8048780211509485	3.7851289211976553	3.7958084977741473	2.6759057016233814	3.4511068960823814	3.3942984534349145	3.6744163798609035	2.734671848586838	4.53035721330036
FEAT00043	Feature43	pseudogene	2	6.214913659247933	5.425489936363612	5.126948282606714	5.983508084521615	6.098475212998137	5.721305209169382	6.20754875750837	5.76757500041028	6.483275411777796	5.717555369720686	6.1291803256910615	6.7395839647713
FEAT00044	Feature44	protein_coding	1	10.260648173229251	8.113060927904712	8.438942181430816	8.213745424803115	9.18824383654464	8.028787260052537	8.427032616127224	8.69988607354057	8.130439719795229	8.143251818097568	8.432273110609957	7.457382699280659
FEAT00045	Feature45	lncRNA	2	2.038423713499035	2.6578901910671306	2.9946490255482345	2.794254652170879	1.8413294268393987	2.6274388686870367	3.384773228046741	3.239229950937829	2.8584619268263345	2.373288718684113	3.2844404663143587	2.5583532550170673
FEAT00046	Feature46	miRNA	2	7.0172163345587855	7.237453634946123	8.587772551107687	7.850873398964212	8.414313607871819	7.431163588057576	8.281654979554283	7.35786294987235	7.624308954623498	9.210575532016612	8.179054555422967	7.418063150846581
FEAT00047	Feature47	pseudogene	1	6.1878166279771305	6.43444210392455	6.964982605102705	5.9452281963910725	5.193916600630475	6.070922963517378	6.247939325691417	6.304430832634306	7.02872213310276	6.428720298376719	6.726458234374753	5.578039835038281
FEAT00048	Feature48	protein_coding	3	5.237800104840286	5.974791110779327	5.180804785935663	4.8691926437499875	4.8094521248302025	5.789344555201159	4.160750321751039	4.650397797013127	4.993183767548485	5.1634598764734765	4.454662468360525	4.901452048621898
FEAT00049	Feature49	lncRNA	1	9.834080203874173	10.073115772365615	9.92157816846051	9.315876885971516	9.988164941670778	10.527124005921948	9.420622117759843	9.856178043419947	10.399701131359135	9.358914028636542	10.110416095189741	9.364755201312784
FEAT00050	Feature50	miRNA	1	8.205297724669688	8.91221225329734	8.737872594716881	7.3930110175055415	7.9686389014138	7.5971180612695175	7.585782961810994	8.453173660732121	6.733011678458931	8.157696182649092	7.495133827075983	8.369643796531909
FEAT00051	Feature51	pseudogene	1	3.7137622171292195	3.197818999073842	3.767706421840383	4.043002452807364	3.62288040025627	3.894245161723512	3.2884170903683634	2.3210918552825097	4.141436346053559	4.0209180375001266	3.6903292265581533	3.6424685331157476
FEAT00052	Feature52	protein_coding	3	6.770809919155769	5.874768422256991	5.725112018327816	6.035902535845335	6.862490770673846	5.316764714984236	6.864130453111333	5.765480745019619	5.488586357708514	6.905069559228318	6.0908984006652105	5.368891838911973
FEAT00053	Feature53	lncRNA	3	6.93813933190651	7.712010625872592	7.868623682913434	6.89711995818774	7.397171622798735	7.581829946777028	6.766603271110557	7.3664008124402365	7.1342524184870335	6.831764521056514	6.858090406113015	7.193599856460697
FEAT00054	Feature54	miRNA	2	5.640347841473681	5.283141777303899	5.366868684258406	6.290438092302704	5.750732030404692	6.153492369251471	6.343529088460954	5.975741105082231	6.984967537327961	5.127253330240165	6.107481505147877	5.431549365479847
FEAT00055	Feature55	pseudogene	1	8.47929049241318	8.386084607225866	6.193293825186368	6.784500788883284	7.764408280867017	7.839740860321098	7.807759064085978	7.323301337486407	7.638893029128498	7.757633395862206	7.319097772668018	7.982201715407389
FEAT00056	Feature56	protein_coding	2	4.511267010235741	6.247241471443164	5.246533792329733	6.442172044482803	5.7297547047664485	5.333692997050754	6.091306653747715	5.320165260993709	5.319304621167932	4.926588746129314	5.850940706822301	6.1650594727156705
FEAT00057	Feature57	lncRNA	1	7.948310713347402	7.2494584045952495	7.963208246737244	7.345271706749537	7.2785220330809235	7.67863289038333	7.969530787344111	7.1296344489935	7.188238148495081	7.237996278848753	7.384156597863759	6.7942501959055654
FEAT00058	Feature58	miRNA	1	9.493848819352078	8.636799404245306	9.154511257379022	8.38176163997795	9.092327554997642	9.112000992762505	8.624636339233904	10.08957884311059	9.099669160057447	9.943202537098735	9.45252853765118	8.479680299078664
FEAT00059	Feature59	pseudogene	2	4.4193634085939575	4.910336738403033	4.685379017091945	4.678352183044054	4.476952525363965	3.5635896845440973	4.51341591193628	3.3178026196350388	4.871767239259657	4.213040825532071	4.219425462285409	4.5170932206107075
FEAT00060	Feature60	protein_coding	3	6.569880628556737	5.5470735141376455	5.3571165070471745	5.766637697879331	5.181240706259985	5.826167454845639	7.360807039092998	5.772325670880988	6.7971203257193284	5.583296335820137	6.585749312322714	6.214436933451609
FEAT00061	Feature61	lncRNA	2	5.037497175602606	5.414651403543695	6.1271289221128775	5.190208656823134	5.148000217760827	4.489364216433781	5.423388640122569	4.925741448596007	5.572589072668228	5.047160976632186	6.11789826920908	3.88363494504069
FEAT00062	Feature62	miRNA	2	6.076577206358617	6.783425805732417	6.044121504200669	5.779232981048385	6.095008459007912	5.426579573887259	6.325909085465523	7.718813926555596	6.941555721387698	5.5891313585425	5.730532173054685	6.011700137038189
FEAT00063	Feature63	pseudogene	3	4.228260620940082	3.1327187387982076	3.2114720929311997	4.156460604408663	4.144402486584808	3.401322148066051	2.954952895676045	2.6957640503420963	3.206216868153658	2.2872936029368027	4.07550287344567	3.247592524416985
FEAT00064	Feature64	protein_coding	2	5.130173005541737	5.9623917395554535	5.5451942312743725	4.150715904226459	5.36294619888067	5.536111023504516	4.393582896136999	4.269418653151451	4.775581668591529	3.880542797284945	5.723837776575586	3.3981785311763595
FEAT00065	Feature65	lncRNA	1	4.94352360494577	5.445868955985506	5.4713557995925965	5.707282558276581	5.770477195595908	5.479440845615738	6.289739845652971	4.32398235260869	5.60750934604083	5.178857407361768	5.687116115477098	5.740063957158774
FEAT00066	Feature66	miRNA	3	7.250430418303942	7.412958346279519	8.273079778151923	8.006961505391407	7.389378682239329	9.02146231980598	9.183034333297865	6.920050256824602	7.978604720381021	9.30292440558025	8.26786692171175	7.930163829948343
FEAT00067	Feature67	pseudogene	1	8.165609914892604	7.965727443382232	8.162935193336422	7.960006367463381	8.737389030043085	8.0515518232934	8.02575310770223	7.569147602810816	8.260690090280082	7.753971010844862	8.181993913670807	8.915533346541183
FEAT00068	Feature68	protein_coding	3	3.572499346818166	3.6557795919027485	3.5665989548861723	3.388449853146386	3.276547476628512	3.1682606854904902	3.808414620331333	2.702400529458541	4.157377966766816	3.3733912526423806	2.9037241806850655	3.0594567676074824
FEAT00069	Feature69	lncRNA	1	4.004521027313034	4.506839167442726	3.980009441332916	5.095993987296143	3.9417318724573547	3.0472021097773965	3.972116172390364	3.2056025640461066	4.386793957682307	5.046210055048688	4.799371148185305	3.6081615650575554
FEAT00070	Feature70	miRNA	2	6.836453676206044	8.360986966486854	7.484913690387444	7.296278060727278	7.927444381862978	8.765451520404937	8.071750811694686	7.37745599800919	7.5066197507377375	7.664054719805773	6.9261877472407685	6.658575161516379
FEAT00071	Feature71	pseudogene	2	2.04662988174464	1.4468336939731388	1.9782829802299702	2.0728342556462653	3.4197828247807727	1.5045304348570712	1.9420870724684505	1.9165786979002915	2.27754675167621	2.6431950306011847	1.7208703306750182	1.5223492135879924
FEAT00072	Feature72	protein_coding	3	4.089233900536273	4.517937572013558	5.395524770841223	5.101048495189188	4.464399873151571	4.849999784204352	5.092544038769425	5.375867629060624	4.717623658392151	4.923396235500542	3.982599430091141	4.382828788752501
FEAT00073	Feature73	lncRNA	1	6.776055543567129	4.492541745042915	5.602744617079406	5.936945086266375	5.580816601463599	5.3205316346405835	5.768779029227423	5.802446907758454	5.7561557057006825	4.678798875968552	5.7169839718865845	5.2923585344848885
FEAT00074	Feature74	miRNA	1	8.185388429685517	8.650214812578513	8.89846720486198	9.052096355118765	8.216182120386307	9.068431620605711	9.218266474148034	9.196012709301275	9.347890717860501	8.426620451022293	8.409550805529683	9.009060422210249
FEAT00075	Feature75	pseudogene	2	6.5588932120646914	7.504465229502516	7.060472405839563	7.157534370624667	6.333899132402364	6.844481217659586	7.3665114434672425	7.911879705597677	7.972823754786342	7.3306119161439645	7.26523478680413	6.880400288931708
FEAT00076	Feature76	protein_coding	1	5.586987057741288	5.1970263592510815	5.709103883045007	6.396585242031181	5.326148185198516	4.447160475051161	4.829062893738295	4.470684694753634	4.627307345906617	6.128735593646885	5.481568903630694	4.433468500610148
FEAT00077	Feature77	lncRNA	3	5.6550275114181545	6.01907313624741	5.046923477338564	4.85725370831795	5.060421584309112	5.433612117952585	5.646830301953904	5.972178314624221	5.990335135347981	5.974090520736269	6.080001070868125	5.659680885680293
FEAT00078	Feature78	miRNA	1	4.581065236364959	5.42103066125598	5.687961506538181	5.269733439959531	6.046365711905333	5.283480815652847	4.944160980985925	6.366188598627588	5.899211784847953	5.631161469484379	6.0556346538400545	6.1371297425653815
FEAT00079	Feature79	pseudogene	1	9.251680287495939	7.572461949575745	8.641705130511689	8.773111323165336	8.45653826384444	9.16626526126451	9.762380080623126	8.75611544978808	8.366159199109797	10.263879687458621	8.776196237253801	8.30727984608437
FEAT00080	Feature80	protein_coding	3	5.286556464625341	5.399359663807987	4.720920061045862	5.618222259607226	4.851558451882261	4.590179565620033	5.251104635969181	5.606411501129236	4.7636392201374465	5.3423254484627964	5.087855131211056	6.838610304695952
FEAT00081	Feature81	lncRNA	2	4.967503414572687	6.223142183594249	5.36123145020721	5.316582021067168	5.825638290192404	5.929033563194843	6.152848607842577	5.589830264351637	5.032401389415787	5.070051560760104	5.698431137800552	5.741179145635186
FEAT00082	Feature82	miRNA	1	7.544008698988428	6.9562364078217485	7.3412790937251735	7.615240755440905	6.804058461289194	5.81384294361612	5.997611882670183	5.842496413656224	7.66013236317899	6.196732977673166	7.444283073817904	7.0566172815088555
FEAT00083	Feature83	pseudogene	1	6.787620585930519	6.360315401519793	5.697036953099049	5.638440839591128	5.809559741794778	5.863615680966404	5.44001290715304	5.738882131273897	6.7240511470285265	4.737176123331698	5.913551993543207	5.214287426238637
FEAT00084	Feature84	protein_coding	2	5.7176537937514835	6.109345009193476	5.57086543579394	6.069223695977596	4.651527903238043	6.269625011667839	5.243553998479685	5.978876385943974	5.714900401654437	4.054094236594283	5.151793071186422	5.737736564829796
FEAT00085	Feature85	lncRNA	2	4.704251362639363	3.94422668524009	3.9264832415603315	2.924255259920256	4.630553731611982	4.856111910810757	3.7890107395722725	3.640011484765818	2.8004358842120918	4.301858349071782	5.39323330911334	4.202133558569782
FEAT00086	Feature86	miRNA	1	6.735179174814823	6.302209440147804	5.3859475319816505	6.7789606425348214	5.236212124241073	5.850558120525078	6.144268110924419	6.506702860388899	6.226548463181482	6.209057764422951	5.5200642228656465	5.20333421554663
FEAT00087	Feature87	pseudogene	3	5.149725955009088	4.686720687705423	4.32816617720961	4.353269671149997	4.818760469547294	4.001290237946757	4.304356332344538	4.13175539660961	5.222193232320159	5.357628091762212	6.317122131960857	4.2143196745117315
FEAT00088	Feature88	protein_coding	1	7.924497377034648	8.879822385974128	8.202191269387072	8.136056789155766	9.357757374384176	8.12921185666801	7.638538630780041	7.542091576460281	8.533672145768804	8.515400514424025	7.509234130208739	7.741017797744659
FEAT00089	Feature89	lncRNA	3	7.627004588091695	7.652537068917412	6.920243755239934	7.679506726513518	7.649289757776664	6.2363279561706015	7.118938755133101	7.555252360075	6.962331584103935	6.022817884021704	7.136368172522655	7.757432901367174
FEAT00090	Feature90	miRNA	1	6.899956125468015	4.637243177227741	7.519705581318697	5.275430975362575	6.525895296460814	6.69223161630077	6.541523154060417	6.041483861716361	5.254862176367382	6.327648046771778	5.522572867914829	4.4380958079177635
FEAT00091	Feature91	pseudogene	2	9.03410122676445	7.761623259711089	8.427608323626611	6.789788362038022	8.217263740581828	8.290683541424086	8.269491761235392	7.324038246607396	6.615284820289128	7.230374362416506	6.015100578274724	6.315554612892567
FEAT00092	Feature92	protein_coding	3	5.375424165263862	4.725421817112792	5.221592783300851	5.254861045732885	6.478697125684741	6.098836838424268	5.293337346076005	6.045600617075307	4.852433009759496	5.118122682116779	5.866395482644139	4.575264550031104
FEAT00093	Feature93	lncRNA	3	7.93686427987376	7.3117452008010675	8.174736161550676	9.083762170207555	7.652994583393311	8.239780414402192	7.565859575871995	7.414523350909661	7.362743004648847	8.977103965699657	9.52171399922445	8.39407894003724
FEAT00094	Feature94	miRNA	3	5.559425097174344	6.4121358592626585	5.788606762850927	6.47003988717917	6.16379706157641	6.1570233691698	6.353566514281917	5.641504696470452	5.74658018478903	4.956453524624375	5.724079213784671	5.135801264617845
FEAT00095	Feature95	pseudogene	1	7.079955988936862	6.592186138729073	7.227505360553613	7.438708292210271	6.314691165721901	6.678797251813249	6.600777567259598	7.614660763407893	8.190581924792923	7.677686677582667	6.957113351741352	8.045768542142504
FEAT00096	Feature96	protein_coding	3	2.5097488674882635	4.31782834062988	3.0244849855719353	1.7500375802601953	5.00869635280388	4.365027353947163	2.7990832730809614	3.5196186979089217	3.2895138380011053	3.4795459913299847	2.5282416468282856	3.009317119752949
FEAT00097	Feature97	lncRNA	1	6.974136867405431	6.826977799730205	7.412903203760836	6.741210252213116	8.10289310929566	6.263921163455671	6.848959532928986	5.54356936019678	5.941480220498133	7.4904756743156815	6.127678437269665	7.011765202157719
FEAT00098	Feature98	miRNA	1	2.5865292508560773	1.9968623906543739	2.414642200754621	2.3150515844788844	2.331172244192154	3.0757566918233827	3.014998497916865	2.2771363472906834	2.0793300829633843	2.7929941659779054	2.563582518216559	3.240561242736785
FEAT00099	Feature99	pseudogene	2	3.5225182524881706	2.435096770775009	1.9085039474816115	1.8261157275927007	1.4153256378416361	1.3853384394905846	1.3272928038194904	1.692141007276908	1.6730560426636314	2.3755805340572316	1.6899427011198624	1.8108722802584887
FEAT00100	Feature100	protein_coding	2	4.660081829243638	6.377791622095328	5.69523809032906	6.464370146111474	5.869177719798739	6.284827815725101	5.241953729310146	5.821342729351268	7.014350066282798	4.656925567613637	6.096807617615659	6.409812775624287
FEAT00101	Feature101	lncRNA	2	4.452821331428461	4.659272246232938	4.967925465430641	3.7979676852235285	4.4505918216891445	3.6673418234315576	3.7853965600099544	3.8212071374358594	4.1123838211874935	4.290010167892887	4.477964685013969	3.329599570913596
FEAT00102	Feature102	miRNA	1	7.544170844528772	7.0382229654782025	6.774243253060099	6.108187356460421	6.273321591383906	6.664805443804399	6.5809695832616155	5.295468128578351	6.783673149986483	8.12105414446643	5.192131621333187	6.9399121644049
FEAT00103	Feature103	pseudogene	3	10.716614438017674	10.420864121145176	11.333722696985486	9.761355465123971	10.589770248639207	11.390686044129058	10.368254126072571	10.231955433156157	10.560299586410867	10.215460044169202	11.443014491148258	9.930404588769404
FEAT00104	Feature104	protein_coding	2	4.8747123993741805	3.5645433574359773	4.749097078808947	4.271873955430616	2.743456454382709	4.332867745163598	3.6784833924112856	4.062484729619603	5.28548471636538	3.6474049849514363	3.6825833817398825	5.225083351298917
FEAT00105	Feature105	lncRNA	2	4.823630979393106	5.7029513776671275	4.951677251581723	4.207874024148342	4.711212403999002	5.510589885380526	5.332615962022868	4.752659746357672	4.7821990295396475	4.682692563043081	4.395312524364383	5.9436406767372745
FEAT00106	Feature106	miRNA	3	6.415243794228326	5.713062420853976	6.116557362959025	6.8588998085879425	6.806543551256377	6.326208471325475	5.998453718148522	6.425557164693264	5.37839536209759	5.607741963104544	6.903647648613118	6.1151466152419856
FEAT00107	Feature107	pseudogene	1	7.217316943160342	7.7375821026672424	7.386774078324618	6.998740374815581	8.29881570154314	7.39792586067231	6.7673503764595235	7.437644618698843	7.237634479162774	6.45803499945592	7.031035705271202	6.884252062589892
FEAT00108	Feature108	protein_coding	2	4.434256461966418	5.540836993826135	5.472554660474538	5.376804267173737	4.632529789273503	5.428397857237839	5.622706613753767	5.710065192613645	4.946772107914099	6.03732386364304	4.897385053110538	5.509163139131792
FEAT00109	Feature109	lncRNA	3	6.393134571767603	5.1610849582882	5.2731383327122945	6.2501511858961125	5.351311242603078	5.404985508406259	5.724554550499397	6.235190803390368	4.229363792919687	5.077436647973104	4.967191275005186	4.919491250843495
FEAT00110	Feature110	miRNA	3	6.8782558250342625	6.88799692489795	7.590455540961229	6.857649292958082	7.480276477017955	7.651778255164227	6.956094001831963	7.485251615489125	8.411437379508737	7.602958288768353	7.013138255925142	7.365013543593601
FEAT00111	Feature111	pseudogene	1	6.4770500543925	7.206097004484639	7.5692847577362015	6.537048697216438	6.911448972899605	7.722192958700026	6.734723848552188	7.155076775873944	6.4121367940349305	6.537743807722016	6.725737360329313	8.345607287996373
FEAT00112	Feature112	protein_coding	1	3.6872182510507088	3.614673124210849	3.5947322187663393	3.833286923417659	4.326206406864378	4.04634259805474	5.16733714067286	4.060925003892368	4.801090825466564	4.0986750054675385	4.295997234921091	3.0664883720246343
FEAT00113	Feature113	lncRNA	3	5.765401693884809	5.800268718391037	5.695863158629833	4.549910186453796	6.37001203989191	5.609347164959007	5.578794569420527	5.6885344861442215	5.704789849443654	6.085896415241566	5.079018011829158	5.283012128618118
FEAT00114	Feature114	miRNA	2	6.244953674862588	6.157923384115167	5.844580811977709	5.726226253938359	5.569918875420992	6.035560598985547	6.779013181237815	5.435743246495517	6.984564525313045	6.576962576551205	5.798795454936985	6.5404186226008
FEAT00115	Feature115	pseudogene	1	3.0114887057845268	2.852085788805035	3.1171614022110714	3.645182876713264	3.6957847745319703	3.581945305616177	3.9506843702406327	2.609938411270571	4.188240399712706	3.0394504085663803	3.4945203927665873	3.6433204761259796
